,name,loss,acc,iteration,iteration_time,event
58,DeepSITH_Tracker,0.19807117611514616,0.98182275851013,58,0 days 00:00:02.906242000,FirstDigitTouch
59,DeepSITH_Tracker,0.20690483995275216,0.9825664947074685,59,0 days 00:00:02.927643000,FirstDigitTouch
60,DeepSITH_Tracker,0.20753922949880246,0.9825619985385693,60,0 days 00:00:02.921040000,FirstDigitTouch
61,DeepSITH_Tracker,0.18747987176710681,0.982070112679839,61,0 days 00:00:02.904973000,FirstDigitTouch
62,DeepSITH_Tracker,0.1865381292467178,0.9823256021688723,62,0 days 00:00:02.921130000,FirstDigitTouch
63,DeepSITH_Tracker,0.19463309109414498,0.9822529468219644,63,0 days 00:00:02.911227000,FirstDigitTouch
64,DeepSITH_Tracker,0.19837919235404036,0.983246813682574,64,0 days 00:00:02.921400000,FirstDigitTouch
65,DeepSITH_Tracker,0.1986964206721767,0.9844464078242517,65,0 days 00:00:02.916968000,FirstDigitTouch
66,DeepSITH_Tracker,0.1754774227469157,0.9845323755304158,66,0 days 00:00:02.911861000,FirstDigitTouch
67,DeepSITH_Tracker,0.17124412609231046,0.9846915532326767,67,0 days 00:00:02.924947000,FirstDigitTouch
68,DeepSITH_Tracker,0.1720267868331039,0.9849607149429008,68,0 days 00:00:02.914921000,FirstDigitTouch
69,DeepSITH_Tracker,0.18159364607755232,0.9848246156728441,69,0 days 00:00:02.931263000,FirstDigitTouch
70,DeepSITH_Tracker,0.18302520539724235,0.9857326290932349,70,0 days 00:00:02.909107000,FirstDigitTouch
71,DeepSITH_Tracker,0.16336604407265465,0.9851169578684625,71,0 days 00:00:02.926601000,FirstDigitTouch
72,DeepSITH_Tracker,0.1627991968657268,0.9849668859958999,72,0 days 00:00:02.924709000,FirstDigitTouch
73,DeepSITH_Tracker,0.17164555060634543,0.9857608972935282,73,0 days 00:00:02.907825000,FirstDigitTouch
74,DeepSITH_Tracker,0.17604827341743068,0.9857598848973096,74,0 days 00:00:02.917953000,FirstDigitTouch
75,DeepSITH_Tracker,0.17756814509170776,0.9864581513989271,75,0 days 00:00:02.910205000,FirstDigitTouch
76,DeepSITH_Tracker,0.1534179946092457,0.9870461912865741,76,0 days 00:00:02.926409000,FirstDigitTouch
77,DeepSITH_Tracker,0.1492790044538947,0.9870333394455604,77,0 days 00:00:02.923887000,FirstDigitTouch
78,DeepSITH_Tracker,0.15110338532801013,0.9865356905579471,78,0 days 00:00:02.907692000,FirstDigitTouch
79,DeepSITH_Tracker,0.16144764292595484,0.9866885943260604,79,0 days 00:00:02.918399000,FirstDigitTouch
80,DeepSITH_Tracker,0.16325091929696747,0.986693642994733,80,0 days 00:00:02.920743000,FirstDigitTouch
81,DeepSITH_Tracker,0.14325107429223352,0.9869518361462023,81,0 days 00:00:02.914256000,FirstDigitTouch
82,DeepSITH_Tracker,0.14320154707110683,0.9865348363452294,82,0 days 00:00:02.927881000,FirstDigitTouch
83,DeepSITH_Tracker,0.1526176535009961,0.9870495415759607,83,0 days 00:00:02.915013000,FirstDigitTouch
84,DeepSITH_Tracker,0.15739795896286002,0.987723824679426,84,0 days 00:00:02.925622000,FirstDigitTouch
85,DeepSITH_Tracker,0.1604320673643549,0.9876592381045596,85,0 days 00:00:02.909436000,FirstDigitTouch
86,DeepSITH_Tracker,0.13500112462748498,0.9880579587820814,86,0 days 00:00:02.915594000,FirstDigitTouch
87,DeepSITH_Tracker,0.13135880858437177,0.9881524662077199,87,0 days 00:00:02.924184000,FirstDigitTouch
88,DeepSITH_Tracker,0.13349012362257348,0.9882029842694692,88,0 days 00:00:02.921615000,FirstDigitTouch
89,DeepSITH_Tracker,0.14482484448312027,0.9878594834205875,89,0 days 00:00:02.924585000,FirstDigitTouch
90,DeepSITH_Tracker,0.14724349552231075,0.9882815585067545,90,0 days 00:00:02.909924000,FirstDigitTouch
91,DeepSITH_Tracker,0.12675305061914344,0.9883288881075121,91,0 days 00:00:02.914041000,FirstDigitTouch
92,DeepSITH_Tracker,0.12692299998451617,0.9883014576462098,92,0 days 00:00:02.921085000,FirstDigitTouch
93,DeepSITH_Tracker,0.13690010900200764,0.9877797758547731,93,0 days 00:00:02.903442000,FirstDigitTouch
94,DeepSITH_Tracker,0.14185590722135535,0.988620096696427,94,0 days 00:00:02.925859000,FirstDigitTouch
95,DeepSITH_Tracker,0.14628967755850447,0.9887780448707143,95,0 days 00:00:02.921615000,FirstDigitTouch
96,DeepSITH_Tracker,0.1197947601918978,0.9890529136299069,96,0 days 00:00:02.910019000,FirstDigitTouch
97,DeepSITH_Tracker,0.11678377868534509,0.9892824969199916,97,0 days 00:00:02.916988000,FirstDigitTouch
98,DeepSITH_Tracker,0.11892593142064921,0.9892727152530427,98,0 days 00:00:02.910479000,FirstDigitTouch
99,DeepSITH_Tracker,0.1309038880280881,0.9896718187912293,99,0 days 00:00:02.923878000,FirstDigitTouch
100,DeepSITH_Tracker,0.13347608591873436,0.9897101971354404,100,0 days 00:00:02.919163000,FirstDigitTouch
101,DeepSITH_Tracker,0.11311320428240819,0.988858545174125,101,0 days 00:00:02.911167000,FirstDigitTouch
102,DeepSITH_Tracker,0.1137238431763608,0.9886548755851766,102,0 days 00:00:02.920097000,FirstDigitTouch
103,DeepSITH_Tracker,0.12388168097473887,0.9893532375935653,103,0 days 00:00:02.912705000,FirstDigitTouch
104,DeepSITH_Tracker,0.1289426805750003,0.9895611994880774,104,0 days 00:00:02.921578000,FirstDigitTouch
105,DeepSITH_Tracker,0.13434768841286715,0.9901560471569315,105,0 days 00:00:02.908062000,FirstDigitTouch
106,DeepSITH_Tracker,0.10718589494608384,0.989978416864584,106,0 days 00:00:02.914233000,FirstDigitTouch
107,DeepSITH_Tracker,0.10440138971650749,0.990510644850685,107,0 days 00:00:02.930341000,FirstDigitTouch
108,DeepSITH_Tracker,0.10678967772830224,0.9903741954186197,108,0 days 00:00:02.903601000,FirstDigitTouch
109,DeepSITH_Tracker,0.11947873406423282,0.9905106657733457,109,0 days 00:00:02.920878000,FirstDigitTouch
110,DeepSITH_Tracker,0.12227302507865835,0.9905612254358108,110,0 days 00:00:02.918557000,FirstDigitTouch
111,DeepSITH_Tracker,0.1020286412075058,0.9905307067663421,111,0 days 00:00:02.919734000,FirstDigitTouch
112,DeepSITH_Tracker,0.10239098286388193,0.9903335745747924,112,0 days 00:00:02.925082000,FirstDigitTouch
113,DeepSITH_Tracker,0.1128184748408225,0.9904821667327064,113,0 days 00:00:02.907610000,FirstDigitTouch
114,DeepSITH_Tracker,0.11775555772878668,0.9907786602287784,114,0 days 00:00:02.911681000,FirstDigitTouch
115,DeepSITH_Tracker,0.12413396980189408,0.9910318413636184,115,0 days 00:00:02.921598000,FirstDigitTouch
116,DeepSITH_Tracker,0.09649618615411812,0.9909674642419581,116,0 days 00:00:02.907896000,FirstDigitTouch
117,DeepSITH_Tracker,0.09407800455393775,0.9906196342520888,117,0 days 00:00:02.921552000,FirstDigitTouch
118,DeepSITH_Tracker,0.09663382612732654,0.9909638414686787,118,0 days 00:00:02.921405000,FirstDigitTouch
119,DeepSITH_Tracker,0.10979106341198355,0.991019196620787,119,0 days 00:00:02.922984000,FirstDigitTouch
120,DeepSITH_Tracker,0.11246212841754724,0.9909770234698101,120,0 days 00:00:02.917395000,FirstDigitTouch
121,DeepSITH_Tracker,0.09207431875583003,0.9910296185430684,121,0 days 00:00:02.912435000,FirstDigitTouch
122,DeepSITH_Tracker,0.09291048497630826,0.9909071800759013,122,0 days 00:00:02.922716000,FirstDigitTouch
123,DeepSITH_Tracker,0.10307973075476999,0.9911508408711475,123,0 days 00:00:02.921061000,FirstDigitTouch
124,DeepSITH_Tracker,0.10857934113808533,0.9907442192239637,124,0 days 00:00:02.930522000,FirstDigitTouch
125,DeepSITH_Tracker,0.11543722284497254,0.9914208220521856,125,0 days 00:00:02.917862000,FirstDigitTouch
126,DeepSITH_Tracker,0.08732292276909714,0.9915606240940841,126,0 days 00:00:02.914511000,FirstDigitTouch
127,DeepSITH_Tracker,0.08523776027838256,0.9918613584789661,127,0 days 00:00:02.924666000,FirstDigitTouch
128,DeepSITH_Tracker,0.08802922444134757,0.9916954853369071,128,0 days 00:00:02.905355000,FirstDigitTouch
129,DeepSITH_Tracker,0.1011519734644657,0.9920850372720729,129,0 days 00:00:02.917510000,FirstDigitTouch
130,DeepSITH_Tracker,0.10430599138432477,0.9922263106289635,130,0 days 00:00:02.920129000,FirstDigitTouch
131,DeepSITH_Tracker,0.08358728921013317,0.9920551346074556,131,0 days 00:00:02.914519000,FirstDigitTouch
132,DeepSITH_Tracker,0.08447336272511109,0.9919091173277795,132,0 days 00:00:02.920204000,FirstDigitTouch
133,DeepSITH_Tracker,0.09504488257045461,0.9916367397907595,133,0 days 00:00:02.913011000,FirstDigitTouch
134,DeepSITH_Tracker,0.10075205919817057,0.9919072916420624,134,0 days 00:00:02.920640000,FirstDigitTouch
135,DeepSITH_Tracker,0.10779154789055184,0.9922280312208129,135,0 days 00:00:02.917548000,FirstDigitTouch
136,DeepSITH_Tracker,0.07928566962417095,0.9923786221177178,136,0 days 00:00:02.911977000,FirstDigitTouch
137,DeepSITH_Tracker,0.07758817834293769,0.9922915164494751,137,0 days 00:00:02.916869000,FirstDigitTouch
138,DeepSITH_Tracker,0.08041973093538084,0.992106132912594,138,0 days 00:00:02.915924000,FirstDigitTouch
139,DeepSITH_Tracker,0.09375114240359715,0.9922212793003542,139,0 days 00:00:02.913442000,FirstDigitTouch
140,DeepSITH_Tracker,0.09663501089548808,0.9923495677982935,140,0 days 00:00:02.917022000,FirstDigitTouch
141,DeepSITH_Tracker,0.07647624699508118,0.992068775303684,141,0 days 00:00:02.912495000,FirstDigitTouch
142,DeepSITH_Tracker,0.07748003727515289,0.9921769941845069,142,0 days 00:00:02.920203000,FirstDigitTouch
143,DeepSITH_Tracker,0.08760627181789656,0.99225736962123,143,0 days 00:00:02.917733000,FirstDigitTouch
144,DeepSITH_Tracker,0.09366884777817462,0.9920172195850014,144,0 days 00:00:02.910831000,FirstDigitTouch
145,DeepSITH_Tracker,0.10102594108187077,0.9925991056657638,145,0 days 00:00:02.919886000,FirstDigitTouch
146,DeepSITH_Tracker,0.07227488896007375,0.9928189493333948,146,0 days 00:00:02.915169000,FirstDigitTouch
147,DeepSITH_Tracker,0.07082858301186502,0.9925412760386715,147,0 days 00:00:02.932983000,FirstDigitTouch
148,DeepSITH_Tracker,0.07359728688929655,0.9930916397409691,148,0 days 00:00:02.919532000,FirstDigitTouch
149,DeepSITH_Tracker,0.08752186531569132,0.9927784981814188,149,0 days 00:00:02.914640000,FirstDigitTouch
150,DeepSITH_Tracker,0.0909422130094445,0.9925985421000862,150,0 days 00:00:02.922613000,FirstDigitTouch
151,DeepSITH_Tracker,0.07032892966079354,0.992519173891457,151,0 days 00:00:02.908330000,FirstDigitTouch
152,DeepSITH_Tracker,0.07124715492986518,0.9925013306508728,152,0 days 00:00:02.916320000,FirstDigitTouch
153,DeepSITH_Tracker,0.08130077668267185,0.9924066433833736,153,0 days 00:00:02.910941000,FirstDigitTouch
154,DeepSITH_Tracker,0.08763899753073814,0.992669119656565,154,0 days 00:00:02.925734000,FirstDigitTouch
155,DeepSITH_Tracker,0.09483344242829755,0.9930210775310266,155,0 days 00:00:02.920982000,FirstDigitTouch
156,DeepSITH_Tracker,0.06608327024112653,0.9929513804306236,156,0 days 00:00:02.909709000,FirstDigitTouch
157,DeepSITH_Tracker,0.06520802561112525,0.9933287954723364,157,0 days 00:00:02.919000000,FirstDigitTouch
158,DeepSITH_Tracker,0.06784048152202131,0.9929623382671301,158,0 days 00:00:02.915225000,FirstDigitTouch
159,DeepSITH_Tracker,0.08204329776051161,0.9931784596970007,159,0 days 00:00:02.907462000,FirstDigitTouch
160,DeepSITH_Tracker,0.08510707249029911,0.9931816196557364,160,0 days 00:00:02.928124000,FirstDigitTouch
161,DeepSITH_Tracker,0.06492378676027936,0.9931016915814705,161,0 days 00:00:02.915608000,FirstDigitTouch
162,DeepSITH_Tracker,0.06583183430369198,0.9927623157664164,162,0 days 00:00:02.917879000,FirstDigitTouch
163,DeepSITH_Tracker,0.0756105473925372,0.9924419673444195,163,0 days 00:00:02.908013000,FirstDigitTouch
164,DeepSITH_Tracker,0.08218863901849882,0.9927497029772802,164,0 days 00:00:02.910379000,FirstDigitTouch
165,DeepSITH_Tracker,0.0895964130574148,0.9930624837121725,165,0 days 00:00:02.923076000,FirstDigitTouch
166,DeepSITH_Tracker,0.060798939490082256,0.9931062180305356,166,0 days 00:00:02.916572000,FirstDigitTouch
167,DeepSITH_Tracker,0.060272372183131064,0.9931538502042048,167,0 days 00:00:02.915015000,FirstDigitTouch
168,DeepSITH_Tracker,0.06314901578892419,0.9933224885500499,168,0 days 00:00:02.921279000,FirstDigitTouch
169,DeepSITH_Tracker,0.0770218961550041,0.993453953795087,169,0 days 00:00:02.912599000,FirstDigitTouch
170,DeepSITH_Tracker,0.08070750311744862,0.993427946726586,170,0 days 00:00:02.931135000,FirstDigitTouch
171,DeepSITH_Tracker,0.060086906461501784,0.9934355761283471,171,0 days 00:00:02.910327000,FirstDigitTouch
172,DeepSITH_Tracker,0.06098071627434203,0.993180604017294,172,0 days 00:00:02.924385000,FirstDigitTouch
173,DeepSITH_Tracker,0.07085961599277982,0.9931783146202141,173,0 days 00:00:02.920063000,FirstDigitTouch
174,DeepSITH_Tracker,0.07749347238701249,0.9932122164985421,174,0 days 00:00:02.905025000,FirstDigitTouch
175,DeepSITH_Tracker,0.08490294996095665,0.9931880824775062,175,0 days 00:00:02.915244000,FirstDigitTouch
176,DeepSITH_Tracker,0.05627624780319669,0.9935620429236591,176,0 days 00:00:02.910930000,FirstDigitTouch
177,DeepSITH_Tracker,0.05613652440814278,0.9934449645436892,177,0 days 00:00:02.915730000,FirstDigitTouch
178,DeepSITH_Tracker,0.058915834538726175,0.9937279818222514,178,0 days 00:00:02.923344000,FirstDigitTouch
179,DeepSITH_Tracker,0.07280840340410401,0.9939666115743745,179,0 days 00:00:02.912042000,FirstDigitTouch
180,DeepSITH_Tracker,0.0761654957497008,0.9935931285246801,180,0 days 00:00:02.914858000,FirstDigitTouch
181,DeepSITH_Tracker,0.05607064571987677,0.9931287240974326,181,0 days 00:00:02.922499000,FirstDigitTouch
182,DeepSITH_Tracker,0.05694400325739404,0.9930248298701868,182,0 days 00:00:02.907087000,FirstDigitTouch
183,DeepSITH_Tracker,0.06652698927588299,0.9931883383039023,183,0 days 00:00:02.924696000,FirstDigitTouch
184,DeepSITH_Tracker,0.07319637941749839,0.9932547669891094,184,0 days 00:00:02.916020000,FirstDigitTouch
185,DeepSITH_Tracker,0.08046446716527654,0.9938736579829187,185,0 days 00:00:02.911683000,FirstDigitTouch
186,DeepSITH_Tracker,0.05206875538625422,0.9938395138075644,186,0 days 00:00:02.915610000,FirstDigitTouch
187,DeepSITH_Tracker,0.0521682812560118,0.993674380569772,187,0 days 00:00:02.910447000,FirstDigitTouch
188,DeepSITH_Tracker,0.05497090317045779,0.9938401090841849,188,0 days 00:00:02.921109000,FirstDigitTouch
189,DeepSITH_Tracker,0.06923062924119679,0.9936127016969082,189,0 days 00:00:02.914250000,FirstDigitTouch
190,DeepSITH_Tracker,0.07218523930820558,0.9937286629651539,190,0 days 00:00:02.910573000,FirstDigitTouch
191,DeepSITH_Tracker,0.05236824846733838,0.9933985622608551,191,0 days 00:00:02.919516000,FirstDigitTouch
192,DeepSITH_Tracker,0.05362257479716417,0.9934775236354726,192,0 days 00:00:02.910885000,FirstDigitTouch
193,DeepSITH_Tracker,0.0627108764126544,0.9932318940990023,193,0 days 00:00:02.930418000,FirstDigitTouch
194,DeepSITH_Tracker,0.06939459519893043,0.9932716671107314,194,0 days 00:00:02.904078000,FirstDigitTouch
195,DeepSITH_Tracker,0.07682222953666766,0.9935302372291156,195,0 days 00:00:02.921245000,FirstDigitTouch
196,DeepSITH_Tracker,0.04873853550875143,0.9935905887133484,196,0 days 00:00:02.926862000,FirstDigitTouch
197,DeepSITH_Tracker,0.049075222110631006,0.9940014567080221,197,0 days 00:00:02.902904000,FirstDigitTouch
198,DeepSITH_Tracker,0.051791150028949594,0.993999414170089,198,0 days 00:00:02.924770000,FirstDigitTouch
199,DeepSITH_Tracker,0.06578170665189086,0.993582917387656,199,0 days 00:00:02.909265000,FirstDigitTouch
0,DeepSITH_Tracker,0.8338400377691552,0.7468753755521526,0,0 days 00:00:03.027776000,BothStartLoadPhase
1,DeepSITH_Tracker,0.8058438423266016,0.7565764678940283,1,0 days 00:00:02.908526000,BothStartLoadPhase
2,DeepSITH_Tracker,0.7848474792132185,0.7675465955783659,2,0 days 00:00:02.917823000,BothStartLoadPhase
3,DeepSITH_Tracker,0.7744493296973014,0.7874817055777791,3,0 days 00:00:02.912654000,BothStartLoadPhase
4,DeepSITH_Tracker,0.7560468611514192,0.8152246177428927,4,0 days 00:00:02.909698000,BothStartLoadPhase
5,DeepSITH_Tracker,0.7349127816227876,0.8360855625105046,5,0 days 00:00:02.916940000,BothStartLoadPhase
6,DeepSITH_Tracker,0.7204828122156192,0.8590151464837024,6,0 days 00:00:02.911244000,BothStartLoadPhase
7,DeepSITH_Tracker,0.705093780931338,0.8735682373237813,7,0 days 00:00:02.930949000,BothStartLoadPhase
8,DeepSITH_Tracker,0.6896471484705503,0.8801213805261128,8,0 days 00:00:02.900554000,BothStartLoadPhase
9,DeepSITH_Tracker,0.6782973368933422,0.8876981056558745,9,0 days 00:00:02.919889000,BothStartLoadPhase
10,DeepSITH_Tracker,0.6621319710189414,0.8896449834948398,10,0 days 00:00:02.928422000,BothStartLoadPhase
11,DeepSITH_Tracker,0.6545020768282964,0.8917879442449221,11,0 days 00:00:02.905296000,BothStartLoadPhase
12,DeepSITH_Tracker,0.6335191384885479,0.889640909855317,12,0 days 00:00:02.915382000,BothStartLoadPhase
13,DeepSITH_Tracker,0.6316543754346065,0.8916952346220984,13,0 days 00:00:02.916557000,BothStartLoadPhase
14,DeepSITH_Tracker,0.6162407382984589,0.8950703952378491,14,0 days 00:00:02.918828000,BothStartLoadPhase
15,DeepSITH_Tracker,0.6007089989593829,0.8954977173311899,15,0 days 00:00:02.922491000,BothStartLoadPhase
16,DeepSITH_Tracker,0.5905369205297786,0.8976439105937467,16,0 days 00:00:02.906044000,BothStartLoadPhase
17,DeepSITH_Tracker,0.5753509366363063,0.8977972820390493,17,0 days 00:00:02.914210000,BothStartLoadPhase
18,DeepSITH_Tracker,0.5646963124415254,0.8977031866657464,18,0 days 00:00:02.922857000,BothStartLoadPhase
19,DeepSITH_Tracker,0.5585998173375856,0.8967809382137663,19,0 days 00:00:02.900745000,BothStartLoadPhase
20,DeepSITH_Tracker,0.5454025062737192,0.8966459607586804,20,0 days 00:00:02.916708000,BothStartLoadPhase
21,DeepSITH_Tracker,0.5467065855812662,0.8932883881306246,21,0 days 00:00:02.920060000,BothStartLoadPhase
22,DeepSITH_Tracker,0.5254258144175461,0.8916700750879444,22,0 days 00:00:02.907018000,BothStartLoadPhase
23,DeepSITH_Tracker,0.5311529063748853,0.8917584457084707,23,0 days 00:00:02.918455000,BothStartLoadPhase
24,DeepSITH_Tracker,0.5147527470482672,0.8936987832286398,24,0 days 00:00:02.911384000,BothStartLoadPhase
25,DeepSITH_Tracker,0.5031245716059118,0.8953073937094359,25,0 days 00:00:02.921776000,BothStartLoadPhase
26,DeepSITH_Tracker,0.49686075687728126,0.8963495057729817,26,0 days 00:00:02.917483000,BothStartLoadPhase
27,DeepSITH_Tracker,0.4818479601578879,0.9004409152138836,27,0 days 00:00:02.911815000,BothStartLoadPhase
28,DeepSITH_Tracker,0.4746971795343447,0.9021218288220604,28,0 days 00:00:02.920040000,BothStartLoadPhase
29,DeepSITH_Tracker,0.47050458500632814,0.9011759915989256,29,0 days 00:00:02.918893000,BothStartLoadPhase
30,DeepSITH_Tracker,0.4596864890312415,0.9006009580997162,30,0 days 00:00:02.918880000,BothStartLoadPhase
31,DeepSITH_Tracker,0.4661185463130628,0.9004266332269258,31,0 days 00:00:02.909755000,BothStartLoadPhase
32,DeepSITH_Tracker,0.4455437374527619,0.8988120007332568,32,0 days 00:00:02.912690000,BothStartLoadPhase
33,DeepSITH_Tracker,0.45588403779069775,0.9038745802840581,33,0 days 00:00:02.924621000,BothStartLoadPhase
34,DeepSITH_Tracker,0.43908011976945105,0.9055101278988621,34,0 days 00:00:02.903199000,BothStartLoadPhase
35,DeepSITH_Tracker,0.429679469897051,0.9096373061994404,35,0 days 00:00:02.911817000,BothStartLoadPhase
36,DeepSITH_Tracker,0.4264563365685812,0.9153443924565484,36,0 days 00:00:02.921300000,BothStartLoadPhase
37,DeepSITH_Tracker,0.4104862727136536,0.9171000581547532,37,0 days 00:00:02.914156000,BothStartLoadPhase
38,DeepSITH_Tracker,0.40558430859436323,0.9179040074418205,38,0 days 00:00:02.932469000,BothStartLoadPhase
39,DeepSITH_Tracker,0.40258412622967465,0.9202222529659153,39,0 days 00:00:02.916598000,BothStartLoadPhase
40,DeepSITH_Tracker,0.39349574025650513,0.9208397611178089,40,0 days 00:00:02.916333000,BothStartLoadPhase
41,DeepSITH_Tracker,0.4014407221279698,0.9195452223953282,41,0 days 00:00:02.922361000,BothStartLoadPhase
42,DeepSITH_Tracker,0.38259951475493365,0.9193444621380643,42,0 days 00:00:02.905120000,BothStartLoadPhase
43,DeepSITH_Tracker,0.3962315509656567,0.9226051321298696,43,0 days 00:00:02.917362000,BothStartLoadPhase
44,DeepSITH_Tracker,0.37908721633311043,0.9267265234359928,44,0 days 00:00:02.920354000,BothStartLoadPhase
45,DeepSITH_Tracker,0.3712338660750667,0.9274350540481446,45,0 days 00:00:02.912251000,BothStartLoadPhase
46,DeepSITH_Tracker,0.37054577443071396,0.9293345736112038,46,0 days 00:00:02.918744000,BothStartLoadPhase
47,DeepSITH_Tracker,0.35374320093640244,0.9330238069633059,47,0 days 00:00:02.911545000,BothStartLoadPhase
48,DeepSITH_Tracker,0.350158826094218,0.9324965011519826,48,0 days 00:00:02.913901000,BothStartLoadPhase
49,DeepSITH_Tracker,0.34792038037231876,0.9325363120541375,49,0 days 00:00:02.921802000,BothStartLoadPhase
50,DeepSITH_Tracker,0.3404803558028447,0.931943878713937,50,0 days 00:00:02.907613000,BothStartLoadPhase
51,DeepSITH_Tracker,0.34902107783187747,0.9308196767961902,51,0 days 00:00:02.911878000,BothStartLoadPhase
52,DeepSITH_Tracker,0.3314508301879412,0.9306858319793324,52,0 days 00:00:02.921983000,BothStartLoadPhase
53,DeepSITH_Tracker,0.348159025617959,0.9324151348869112,53,0 days 00:00:02.906441000,BothStartLoadPhase
54,DeepSITH_Tracker,0.33083581545799634,0.9346927348178787,54,0 days 00:00:02.918052000,BothStartLoadPhase
55,DeepSITH_Tracker,0.3226989302605397,0.9366257900823567,55,0 days 00:00:02.914156000,BothStartLoadPhase
56,DeepSITH_Tracker,0.3248550352948441,0.9377189047508527,56,0 days 00:00:02.926257000,BothStartLoadPhase
57,DeepSITH_Tracker,0.3066951016525464,0.9384464769743245,57,0 days 00:00:02.914802000,BothStartLoadPhase
58,DeepSITH_Tracker,0.3045307776041874,0.938951019526432,58,0 days 00:00:02.913004000,BothStartLoadPhase
59,DeepSITH_Tracker,0.3027555703461753,0.9397698224320333,59,0 days 00:00:02.920118000,BothStartLoadPhase
60,DeepSITH_Tracker,0.2963306376159874,0.939644186469566,60,0 days 00:00:02.913000000,BothStartLoadPhase
61,DeepSITH_Tracker,0.3061732580807528,0.9380024560970753,61,0 days 00:00:02.930814000,BothStartLoadPhase
62,DeepSITH_Tracker,0.28890494642017844,0.9360713349418806,62,0 days 00:00:02.913078000,BothStartLoadPhase
63,DeepSITH_Tracker,0.30893482488635937,0.9394031930384782,63,0 days 00:00:02.918173000,BothStartLoadPhase
64,DeepSITH_Tracker,0.29069936657755463,0.941856350346996,64,0 days 00:00:02.928511000,BothStartLoadPhase
65,DeepSITH_Tracker,0.2819771557894706,0.9422888215265276,65,0 days 00:00:02.906261000,BothStartLoadPhase
66,DeepSITH_Tracker,0.2859542542489619,0.9449400505875168,66,0 days 00:00:02.916737000,BothStartLoadPhase
67,DeepSITH_Tracker,0.26721044194714466,0.9448770655501123,67,0 days 00:00:02.910393000,BothStartLoadPhase
68,DeepSITH_Tracker,0.26641597926099436,0.946147112097275,68,0 days 00:00:02.914377000,BothStartLoadPhase
69,DeepSITH_Tracker,0.26441806435197257,0.945769305584812,69,0 days 00:00:02.924124000,BothStartLoadPhase
70,DeepSITH_Tracker,0.25903572913219486,0.944842134574734,70,0 days 00:00:02.911893000,BothStartLoadPhase
71,DeepSITH_Tracker,0.26973173160734965,0.9449396722675623,71,0 days 00:00:02.916636000,BothStartLoadPhase
72,DeepSITH_Tracker,0.25271005524913387,0.942885128570282,72,0 days 00:00:02.922151000,BothStartLoadPhase
73,DeepSITH_Tracker,0.27524417384214955,0.9456513723048973,73,0 days 00:00:02.908366000,BothStartLoadPhase
74,DeepSITH_Tracker,0.2568829123729591,0.9468041434110201,74,0 days 00:00:02.927946000,BothStartLoadPhase
75,DeepSITH_Tracker,0.24725786538585665,0.946434497825857,75,0 days 00:00:02.913871000,BothStartLoadPhase
76,DeepSITH_Tracker,0.2529122423614668,0.94832450642525,76,0 days 00:00:02.912771000,BothStartLoadPhase
77,DeepSITH_Tracker,0.23355018849137107,0.9500103586115828,77,0 days 00:00:02.913342000,BothStartLoadPhase
78,DeepSITH_Tracker,0.23357677609531718,0.9508448366155781,78,0 days 00:00:02.908906000,BothStartLoadPhase
79,DeepSITH_Tracker,0.23182411815526008,0.9510728284376868,79,0 days 00:00:02.915988000,BothStartLoadPhase
80,DeepSITH_Tracker,0.2270178875834709,0.9493900584628149,80,0 days 00:00:02.918877000,BothStartLoadPhase
81,DeepSITH_Tracker,0.23900667849184404,0.9510545809632868,81,0 days 00:00:02.912928000,BothStartLoadPhase
82,DeepSITH_Tracker,0.22201829741210982,0.9491482780634409,82,0 days 00:00:02.921452000,BothStartLoadPhase
83,DeepSITH_Tracker,0.24718257679313457,0.949639566625932,83,0 days 00:00:02.910101000,BothStartLoadPhase
84,DeepSITH_Tracker,0.22787810090092667,0.9526846104324211,84,0 days 00:00:02.929792000,BothStartLoadPhase
85,DeepSITH_Tracker,0.21754803742762177,0.954664496394335,85,0 days 00:00:02.900685000,BothStartLoadPhase
86,DeepSITH_Tracker,0.22461542646283345,0.9549377517579373,86,0 days 00:00:02.922146000,BothStartLoadPhase
87,DeepSITH_Tracker,0.2048844155678996,0.9580119741280857,87,0 days 00:00:02.927875000,BothStartLoadPhase
88,DeepSITH_Tracker,0.20561718671425042,0.9582382069858998,88,0 days 00:00:02.905072000,BothStartLoadPhase
89,DeepSITH_Tracker,0.20389484646610298,0.9579012199161534,89,0 days 00:00:02.924237000,BothStartLoadPhase
90,DeepSITH_Tracker,0.19982742362327827,0.9567425414059434,90,0 days 00:00:02.911100000,BothStartLoadPhase
91,DeepSITH_Tracker,0.21258159574951008,0.9582619750356498,91,0 days 00:00:02.914953000,BothStartLoadPhase
92,DeepSITH_Tracker,0.1957872883086512,0.9574955729819664,92,0 days 00:00:02.923028000,BothStartLoadPhase
93,DeepSITH_Tracker,0.22235442919086598,0.9596839747957743,93,0 days 00:00:02.910000000,BothStartLoadPhase
94,DeepSITH_Tracker,0.20273629001421406,0.9607907401261411,94,0 days 00:00:02.914573000,BothStartLoadPhase
95,DeepSITH_Tracker,0.1922955059703387,0.9619697959655168,95,0 days 00:00:02.923359000,BothStartLoadPhase
96,DeepSITH_Tracker,0.20017435939895978,0.9635807397111614,96,0 days 00:00:02.902397000,BothStartLoadPhase
